event_id,repo,file_name,real_defect,exception_type,exception_idx,http_status,app_code_changed,validator_changed,schema_changed,fixture_changed,config_changed,locator_healed,historical_flake_rate,commit_count,unique_developers,lines_added,lines_deleted,code_churn,file_age_days,commit_frequency
hadoop-ev01083,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/ozone/container/{ => common}/helpers/ContainerUtils.java,0,RuntimeError,7,400,1,0,0,0,0,0,0.15260961817584898,1.0,1.0,1.0,1.0,2.0,0.0,0.0
hadoop-ev01084,hadoop,hadoop-hdfs-project/{hadoop-hdfs => hadoop-hdfs-client}/src/main/java/org/apache/hadoop/ozone/ksm/KSMConfigKeys.java,0,TimeoutError,1,404,1,0,0,0,0,0,0.088980407325488,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01084,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-slider/hadoop-yarn-slider-core/src/main/java/org/apache/slider/server/appmaster/state/AppState.java,1,TimeoutError,1,404,1,0,0,0,0,0,0.088980407325488,13.0,3.0,3292.0,3292.0,6584.0,386.13,0.0337
hadoop-ev01084,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-sharedcachemanager/src/main/java/org/apache/hadoop/yarn/server/sharedcachemanager/ClientProtocolService.java,0,TimeoutError,1,404,1,0,0,0,0,0,0.088980407325488,3.0,2.0,197.0,4.0,201.0,985.42,0.003
hadoop-ev01085,hadoop,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestTaskLimits.java,0,AttributeError,3,500,1,1,0,0,1,0,0.0609456134938023,1.0,1.0,0.0,68.0,68.0,0.0,0.0
hadoop-ev01085,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-ui/src/main/webapp/app/components/bar-chart.js,1,AttributeError,3,500,1,1,0,0,1,0,0.0609456134938023,3.0,3.0,23.0,22.0,45.0,199.71,0.015
hadoop-ev01085,hadoop,{mapreduce => hadoop-mapreduce}/src/test/mapred/org/apache/hadoop/mapred/JobClientUnitTest.java,0,AttributeError,3,500,1,1,0,0,1,0,0.0609456134938023,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01085,hadoop,hadoop-hdfs-project/hadoop-hdfs-client/src/test/java/org/apache/hadoop/ozone/TestOzoneAcls.java,1,AttributeError,3,500,1,1,0,0,1,0,0.0609456134938023,2.0,2.0,20.0,17.0,37.0,54.34,0.0368
hadoop-ev01086,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/NodeResourceMonitorImpl.java,1,TypeError,6,200,1,1,0,1,0,0,0.13781606307662508,13.0,9.0,225.0,31.0,256.0,4540.15,0.0029
hadoop-ev01086,hadoop,hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone/om/TestOzoneManager.java,1,TypeError,6,200,1,1,0,1,0,0,0.13781606307662508,30.0,10.0,363.0,1712.0,2075.0,375.92,0.0798
hadoop-ev01086,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/{hadoop-yarn-services-api/src/main/java/org/apache/hadoop/yarn/services => hadoop-yarn-slider/hadoop-yarn-slider-core/src/main/java/org/apache/slider/api}/resource/ApplicationStatus.java,0,TypeError,6,200,1,1,0,1,0,0,0.13781606307662508,1.0,1.0,1.0,1.0,2.0,0.0,0.0
hadoop-ev01086,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/main/java/org/apache/hadoop/yarn/service/client/params/ActionDestroyArgs.java,0,TypeError,6,200,1,1,0,1,0,0,0.13781606307662508,1.0,1.0,0.0,37.0,37.0,0.0,0.0
hadoop-ev01086,hadoop,{hadoop-hdfs => hadoop-hdfs-project/hadoop-hdfs}/src/test/java/org/apache/hadoop/hdfs/TestFileStatus.java,0,TypeError,6,200,1,1,0,1,0,0,0.13781606307662508,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01086,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/storage/common/TestKeyConverters.java,0,TypeError,6,200,1,1,0,1,0,0,0.13781606307662508,2.0,2.0,355.0,225.0,580.0,14.46,0.1383
hadoop-ev01086,hadoop,hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azurebfs/utils/AccountSASGenerator.java,1,TypeError,6,200,1,1,0,1,0,0,0.13781606307662508,1.0,1.0,103.0,0.0,103.0,0.0,0.0
hadoop-ev01086,hadoop,{hdfs/src/test/hdfs => hadoop-hdfs/src/test/java}/org/apache/hadoop/hdfs/server/datanode/SimulatedFSDataset.java,0,TypeError,6,200,1,1,0,1,0,0,0.13781606307662508,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01087,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-ui/src/main/webapp/WEB-INF/web.xml,1,RuntimeError,7,0,1,0,0,0,0,0,0.4241298552215541,2.0,2.0,26.0,5.0,31.0,827.86,0.0024
hadoop-ev01087,hadoop,hadoop-tools/hadoop-streaming/src/main/java/org/apache/hadoop/typedbytes/TypedBytesRecordInput.java,0,RuntimeError,7,0,1,0,0,0,0,0,0.4241298552215541,1.0,1.0,5.0,3.0,8.0,0.0,0.0
hadoop-ev01087,hadoop,hadoop-hdfs-project/{hadoop-hdfs-client => hadoop-hdfs-native-client}/src/main/native/libhdfspp/third_party/asio-1.10.2/include/asio/windows/random_access_handle.hpp,0,RuntimeError,7,0,1,0,0,0,0,0,0.4241298552215541,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01087,hadoop,hadoop-hdfs-project/{hadoop-hdfs => hadoop-hdfs-client}/src/main/java/org/apache/hadoop/hdfs/client/HdfsUtils.java,0,RuntimeError,7,0,1,0,0,0,0,0,0.4241298552215541,1.0,1.0,6.0,6.0,12.0,0.0,0.0
hadoop-ev01087,hadoop,hadoop-ozone/common/src/main/java/org/apache/hadoop/ozone/om/protocol/OzoneManagerProtocol.java,1,RuntimeError,7,0,1,0,0,0,0,0,0.4241298552215541,31.0,13.0,316.0,568.0,884.0,416.83,0.0744
hadoop-ev01088,hadoop,src/test/checkstyle-noframes-sorted.xsl,1,TypeError,6,400,0,1,0,0,0,0,0.11712230056246922,4.0,3.0,210.0,16.0,226.0,89.96,0.0445
hadoop-ev01088,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/CacheReplicationMonitor.java,1,TypeError,6,400,0,1,0,0,0,0,0.11712230056246922,37.0,15.0,1525.0,670.0,2195.0,4451.45,0.0083
hadoop-ev01088,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/apptimeline/ATSEntity.java,0,TypeError,6,400,0,1,0,0,0,0,0.11712230056246922,4.0,1.0,456.0,38.0,494.0,21.86,0.183
hadoop-ev01088,hadoop,hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/web/resources/ReplicationParam.java,0,TypeError,6,400,0,1,0,0,0,0,0.11712230056246922,1.0,1.0,1.0,1.0,2.0,0.0,0.0
hadoop-ev01089,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/ContainerPreemptEventType.java,1,KeyError,5,400,0,0,0,1,0,0,0.1850278930866704,2.0,2.0,26.0,26.0,52.0,720.97,0.0028
hadoop-ev01089,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timeline-pluginstorage/src/test/java/org/apache/hadoop/yarn/server/timeline/TestLogInfo.java,1,KeyError,5,400,0,0,0,1,0,0,0.1850278930866704,9.0,7.0,316.0,49.0,365.0,3679.3,0.0024
hadoop-ev01089,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/InputBuffer.java,1,KeyError,5,400,0,0,0,1,0,0,0.1850278930866704,1.0,1.0,19.0,4.0,23.0,0.0,0.0
hadoop-ev01089,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-slider/hadoop-yarn-slider-core/src/main/java/org/apache/slider/util/ServiceApiUtil.java,0,KeyError,5,400,0,0,0,1,0,0,0.1850278930866704,5.0,2.0,532.0,125.0,657.0,95.27,0.0525
hadoop-ev01089,hadoop,hadoop-hdsl/common/src/main/java/org/apache/hadoop/scm/XceiverClientSpi.java,0,KeyError,5,400,0,0,0,1,0,0,0.1850278930866704,1.0,1.0,2.0,2.0,4.0,0.0,0.0
hadoop-ev01089,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-slider/hadoop-yarn-slider-core/src/main/java/org/apache/slider/common/params/ActionUpdateArgs.java,0,KeyError,5,400,0,0,0,1,0,0,0.1850278930866704,2.0,2.0,34.0,1.0,35.0,377.2,0.0053
hadoop-ev01090,hadoop,hadoop-ozone/common/src/main/java/org/apache/hadoop/ozone/om/S3SecretManagerImpl.java,1,AttributeError,3,404,0,0,0,0,0,0,0.12507010126886603,6.0,4.0,28.0,141.0,169.0,219.36,0.0274
hadoop-ev01090,hadoop,hadoop-ozone/dist/src/main/k8s/examples/ozone-dev/datanode-statefulset.yaml,0,AttributeError,3,404,0,0,0,0,0,0,0.12507010126886603,4.0,2.0,9.0,82.0,91.0,117.64,0.034
hadoop-ev01090,hadoop,{common/src => hadoop-common/src/main}/java/org/apache/hadoop/io/VLongWritable.java,0,AttributeError,3,404,0,0,0,0,0,0,0.12507010126886603,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01090,hadoop,hadoop-hdds/container-service/src/main/java/org/apache/hadoop/ozone/container/keyvalue/statemachine/background/BlockDeletingService.java,1,AttributeError,3,404,0,0,0,0,0,0,0.12507010126886603,13.0,10.0,183.0,431.0,614.0,465.88,0.0279
hadoop-ev01091,hadoop,hadoop-hdfs-project/hadoop-hdfs-rbf/src/main/java/org/apache/hadoop/hdfs/server/federation/metrics/{FederationMetrics.java => RBFMetrics.java},0,TimeoutError,1,0,1,0,0,1,0,0,0.3263024784443612,1.0,1.0,47.0,9.0,56.0,0.0,0.0
hadoop-ev01091,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/timelineservice/TimelineUser.java,0,TimeoutError,1,0,1,0,0,1,0,0,0.3263024784443612,1.0,1.0,35.0,0.0,35.0,0.0,0.0
hadoop-ev01091,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestHostsFiles.java,1,TimeoutError,1,0,1,0,0,1,0,0,0.3263024784443612,13.0,13.0,292.0,78.0,370.0,4585.38,0.0028
hadoop-ev01092,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice-hbase/{ => hadoop-yarn-server-timelineservice-hbase-client}/src/main/java/org/apache/hadoop/yarn/server/timelineservice/storage/reader/SubApplicationEntityReader.java,0,AttributeError,3,200,0,1,0,0,0,0,0.2523941629816397,1.0,1.0,9.0,8.0,17.0,0.0,0.0
hadoop-ev01092,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-nativetask/src/main/java/org/apache/hadoop/mapred/nativetask/util/BytesUtil.java,1,AttributeError,3,200,0,1,0,0,0,0,0.2523941629816397,6.0,2.0,301.0,129.0,430.0,2283.53,0.0026
hadoop-ev01092,hadoop,hadoop-tools/hadoop-streaming/src/test/java/org/apache/hadoop/streaming/TestStreamXmlRecordReader.java,1,AttributeError,3,200,0,1,0,0,0,0,0.2523941629816397,3.0,3.0,7.0,4.0,11.0,4019.65,0.0007
hadoop-ev01092,hadoop,{hadoop-common => hadoop-common-project/hadoop-common}/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileByteArrays.java,0,AttributeError,3,200,0,1,0,0,0,0,0.2523941629816397,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01093,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/dao/ReservationInfo.java,0,Other,8,404,1,0,0,0,0,0,0.0891927740230592,2.0,2.0,108.0,4.0,112.0,44.19,0.0453
hadoop-ev01093,hadoop,src/java/org/apache/hadoop/io/serializer/Serialization.java,0,Other,8,404,1,0,0,0,0,0,0.0891927740230592,4.0,2.0,50.0,1.0,51.0,388.72,0.0103
hadoop-ev01093,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-site/src/site/markdown/CapacityScheduler.md,1,Other,8,404,1,0,0,0,0,0,0.0891927740230592,56.0,28.0,1192.0,156.0,1348.0,3581.47,0.0156
hadoop-ev01093,hadoop,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/response/s3/multipart/TestS3MultipartResponse.java,1,Other,8,404,1,0,0,0,0,0,0.0891927740230592,5.0,3.0,146.0,146.0,292.0,90.95,0.055
hadoop-ev01093,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/CapacityReservationsACLsManager.java,0,Other,8,404,1,0,0,0,0,0,0.0891927740230592,4.0,3.0,49.0,3.0,52.0,1314.97,0.003
hadoop-ev01094,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/LocalizationStatus.java,1,KeyError,5,400,0,1,0,0,0,0,0.5508353276274496,2.0,2.0,96.0,1.0,97.0,1403.57,0.0014
hadoop-ev01094,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-nativetask/src/test/resources/native_conf.xml,0,KeyError,5,400,0,1,0,0,0,0,0.5508353276274496,2.0,2.0,39.0,9.0,48.0,46.61,0.0429
hadoop-ev01094,hadoop,hadoop-hdfs-project/{hadoop-hdfs => hadoop-hdfs-rbf}/src/test/java/org/apache/hadoop/hdfs/server/federation/router/TestRouterAdminCLI.java,0,KeyError,5,400,0,1,0,0,0,0,0.5508353276274496,1.0,1.0,1.0,2.0,3.0,0.0,0.0
hadoop-ev01094,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/protocol/HdfsBlocksMetadata.java,1,KeyError,5,400,0,1,0,0,0,0,0.5508353276274496,3.0,2.0,117.0,117.0,234.0,1095.33,0.0027
hadoop-ev01094,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/ozone/container/common/statemachine/EndpointStateMachine.java,0,KeyError,5,400,0,1,0,0,0,0,0.5508353276274496,4.0,2.0,298.0,5.0,303.0,285.97,0.014
hadoop-ev01094,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-capacity-scheduler-ui/src/main/webapp/src/utils/capacityUtils.ts,0,KeyError,5,400,0,1,0,0,0,0,0.5508353276274496,1.0,1.0,175.0,0.0,175.0,0.0,0.0
hadoop-ev01094,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/DatanodeStats.java,1,KeyError,5,400,0,1,0,0,0,0,0.5508353276274496,8.0,7.0,256.0,26.0,282.0,2738.14,0.0029
hadoop-ev01094,hadoop,hadoop-cloud-storage-project/hadoop-tos/src/main/java/org/apache/hadoop/fs/tosfs/util/RemoteIterators.java,0,KeyError,5,400,0,1,0,0,0,0,0.5508353276274496,3.0,2.0,246.0,123.0,369.0,60.47,0.0496
hadoop-ev01095,hadoop,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-site/src/site/apt/WebHDFS.apt.vm,1,RuntimeError,7,500,1,0,0,1,0,0,0.13951722353145318,5.0,2.0,1782.0,13.0,1795.0,230.43,0.0217
hadoop-ev01095,hadoop,{hadoop-hdfs => hadoop-hdfs-project/hadoop-hdfs}/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestStartupOptionUpgrade.java,0,RuntimeError,7,500,1,0,0,1,0,0,0.13951722353145318,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01095,hadoop,hadoop-tools/hadoop-azure/src/main/resources/META-INF/services/org.apache.hadoop.security.token.TokenRenewer,0,RuntimeError,7,500,1,0,0,1,0,0,0.13951722353145318,5.0,3.0,33.0,17.0,50.0,3279.67,0.0015
hadoop-ev01096,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/compress/SplittableCompressionCodec.java,1,ValueError,4,200,1,0,0,0,0,1,0.0784299242566818,1.0,1.0,2.0,0.0,2.0,0.0,0.0
hadoop-ev01096,hadoop,{hadoop-hdfs => hadoop-hdfs-project/hadoop-hdfs}/src/test/java/org/apache/hadoop/hdfs/server/datanode/TestDiskError.java,0,ValueError,4,200,1,0,0,0,0,1,0.0784299242566818,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01096,hadoop,{mapreduce => hadoop-mapreduce}/src/contrib/gridmix/src/test/org/apache/hadoop/mapred/gridmix/TestPseudoLocalFs.java,0,ValueError,4,200,1,0,0,0,0,1,0.0784299242566818,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01096,hadoop,hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azurebfs/security/EncodingHelper.java,0,ValueError,4,200,1,0,0,0,0,1,0.0784299242566818,1.0,1.0,50.0,0.0,50.0,0.0,0.0
hadoop-ev01096,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/record/Buffer.java,1,ValueError,4,200,1,0,0,0,0,1,0.0784299242566818,2.0,1.0,6.0,1.0,7.0,184.96,0.0108
hadoop-ev01096,hadoop,hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/ozone/ksm/helpers/KsmKeyInfo.java,1,ValueError,4,200,1,0,0,0,0,1,0.0784299242566818,5.0,4.0,103.0,21.0,124.0,89.14,0.0561
hadoop-ev01097,hadoop,{src => common/src}/test/core/org/apache/hadoop/cli/util/SubstringComparator.java,0,ConnectionError,2,500,1,0,0,0,0,0,0.2732431679394729,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01097,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/test/java/org/apache/hadoop/mapreduce/lib/db/DriverForTest.java,1,ConnectionError,2,500,1,0,0,0,0,0,0.2732431679394729,3.0,3.0,117.0,2.0,119.0,4142.02,0.0007
hadoop-ev01097,hadoop,mapreduce/lib/jdiff/hadoop-mapred_0.21.0.xml,0,ConnectionError,2,500,1,0,0,0,0,0,0.2732431679394729,1.0,1.0,31240.0,0.0,31240.0,0.0,0.0
hadoop-ev01097,hadoop,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/impl/pb/ContainerTokenPBImpl.java,0,ConnectionError,2,500,1,0,0,0,0,0,0.2732431679394729,2.0,2.0,26.0,0.0,26.0,225.06,0.0089
hadoop-ev01097,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-nativetask/src/main/native/test/util/TestStringUtil.cc,1,ConnectionError,2,500,1,0,0,0,0,0,0.2732431679394729,2.0,2.0,64.0,0.0,64.0,17.52,0.1142
hadoop-ev01097,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/webapp/HsWebServices.java,1,ConnectionError,2,500,1,0,0,0,0,0,0.2732431679394729,23.0,15.0,879.0,296.0,1175.0,4972.91,0.0046
hadoop-ev01098,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetNodesToLabelsResponse.java,1,Other,8,404,1,1,0,0,0,1,0.10361359694287957,2.0,1.0,7.0,7.0,14.0,644.81,0.0031
hadoop-ev01098,hadoop,{hadoop-mapreduce-project/src/contrib/raid/src => hadoop-hdfs-project/hadoop-hdfs-raid/src/main}/java/org/apache/hadoop/raid/protocol/PolicyList.java,0,Other,8,404,1,1,0,0,0,1,0.10361359694287957,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01098,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapreduce/v2/api/records/impl/pb/JobIdPBImpl.java,0,Other,8,404,1,1,0,0,0,1,0.10361359694287957,1.0,1.0,11.0,35.0,46.0,0.0,0.0
hadoop-ev01099,hadoop,hadoop-ozone/objectstore-service/src/main/java/org/apache/hadoop/ozone/web/netty/ObjectStoreJerseyContainer.java,1,ValueError,4,200,1,0,0,0,0,0,0.2546813625045028,2.0,2.0,4.0,352.0,356.0,489.59,0.0041
hadoop-ev01099,hadoop,{hadoop-common => hadoop-common-project/hadoop-common}/src/test/java/org/apache/hadoop/io/file/tfile/TestTFile.java,0,ValueError,4,200,1,0,0,0,0,0,0.2546813625045028,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01099,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/site/markdown/HDFSDiskbalancer.md,1,ValueError,4,200,1,0,0,0,0,0,0.2546813625045028,15.0,7.0,270.0,37.0,307.0,2824.3,0.0053
hadoop-ev01099,hadoop,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/impl/pb/ApplicationAttemptIdPBImpl.java,1,ValueError,4,200,1,0,0,0,0,0,0.2546813625045028,3.0,2.0,27.0,55.0,82.0,23.61,0.1271
hadoop-ev01099,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/io/compress/bzip2/package-info.java,0,ValueError,4,200,1,0,0,0,0,0,0.2546813625045028,1.0,1.0,5.0,0.0,5.0,0.0,0.0
hadoop-ev01099,hadoop,hadoop-hdds/server-scm/src/main/java/org/apache/hadoop/hdds/scm/node/states/Node2ObjectsMap.java,0,ValueError,4,200,1,0,0,0,0,0,0.2546813625045028,3.0,3.0,164.0,164.0,328.0,400.06,0.0075
hadoop-ev01100,hadoop,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/net/TestScriptBasedMapping.java,0,Other,8,404,0,0,0,1,1,0,0.050343468461478545,3.0,3.0,56.0,27.0,83.0,4822.38,0.0006
hadoop-ev01100,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/resourceplugin/deviceframework/FakeTestDevicePlugin1.java,0,Other,8,404,0,0,0,1,1,0,0.050343468461478545,3.0,2.0,80.0,2.0,82.0,96.67,0.031
hadoop-ev01100,hadoop,src/test/core/org/apache/hadoop/conf/TestConfigurationSubclass.java,1,Other,8,404,0,0,0,1,1,0,0.050343468461478545,1.0,1.0,102.0,0.0,102.0,0.0,0.0
hadoop-ev01100,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/ContainerManagementProtocol.java,1,Other,8,404,0,0,0,1,1,0,0.050343468461478545,12.0,8.0,318.0,140.0,458.0,3421.25,0.0035
hadoop-ev01100,hadoop,common/src/java/org/apache/hadoop/fs/s3/INode.java,1,Other,8,404,0,0,0,1,1,0,0.050343468461478545,1.0,1.0,13.0,7.0,20.0,0.0,0.0
hadoop-ev01100,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/resources/webapps/gpg/.keep,0,Other,8,404,0,0,0,1,1,0,0.050343468461478545,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01101,hadoop,{hadoop-mapreduce-project => hadoop-yarn-project}/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/GetNewApplicationResponse.java,0,RuntimeError,7,200,1,0,0,0,1,0,0.20859931193304493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01101,hadoop,{hadoop-hdsl => hadoop-hdds}/container-service/src/main/java/org/apache/hadoop/ozone/container/common/states/endpoint/package-info.java,0,RuntimeError,7,200,1,0,0,0,1,0,0.20859931193304493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01101,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/impl/pb/RenewDelegationTokenRequestPBImpl.java,1,RuntimeError,7,200,1,0,0,0,1,0,0.20859931193304493,6.0,4.0,147.0,23.0,170.0,164.29,0.0365
hadoop-ev01102,hadoop,hadoop-hdds/docs/content/{Dozone.md => beyond/DockerCheatSheet.md},0,KeyError,5,404,1,0,0,0,0,0,0.18988040196879863,1.0,1.0,12.0,34.0,46.0,0.0,0.0
hadoop-ev01102,hadoop,hadoop-hdds/common/src/main/java/org/apache/hadoop/hdds/security/x509/exceptions/CertificateException.java,1,KeyError,5,404,1,0,0,0,0,0,0.18988040196879863,6.0,4.0,102.0,102.0,204.0,391.04,0.0153
hadoop-ev01102,hadoop,hadoop-ozone/s3gateway/src/test/java/org/apache/hadoop/ozone/s3/util/TestOzoneS3Util.java,0,KeyError,5,404,1,0,0,0,0,0,0.18988040196879863,2.0,2.0,130.0,130.0,260.0,21.67,0.0923
hadoop-ev01103,hadoop,hadoop-ozone/common/src/main/java/org/apache/hadoop/ozone/om/lock/OzoneManagerLock.java,1,AttributeError,3,500,1,1,0,1,0,0,0.22132103005231787,7.0,3.0,535.0,535.0,1070.0,120.96,0.0579
hadoop-ev01103,hadoop,hadoop-common-project/hadoop-common/src/test/system/c++/runAs/main.c,0,AttributeError,3,500,1,1,0,1,0,0,0.22132103005231787,1.0,1.0,0.0,59.0,59.0,0.0,0.0
hadoop-ev01103,hadoop,{hadoop-common => hadoop-common-project/hadoop-common}/src/test/java/org/apache/hadoop/io/file/tfile/TestTFileUnsortedByteArrays.java,0,AttributeError,3,500,1,1,0,1,0,0,0.22132103005231787,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01104,hadoop,hadoop-hdfs-project/{hadoop-hdfs-client => hadoop-hdfs-native-client}/src/main/native/libhdfspp/third_party/asio-1.10.2/include/asio/windows/basic_random_access_handle.hpp,0,TypeError,6,500,1,0,0,0,0,0,0.34668250545606616,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hadoop-ev01104,hadoop,src/test/org/apache/hadoop/security/authorize/TestConfiguredPolicy.java,1,TypeError,6,500,1,0,0,0,0,0,0.34668250545606616,2.0,2.0,82.0,82.0,164.0,9.43,0.2121
hadoop-ev01104,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/test/java/org/apache/hadoop/yarn/service/TestSystemServiceManager.java,0,TypeError,6,500,1,0,0,0,0,0,0.34668250545606616,2.0,2.0,156.0,156.0,312.0,10.22,0.1957
hadoop-ev01104,hadoop,hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azurebfs/contracts/exceptions/InvalidIngressServiceException.java,0,TypeError,6,500,1,0,0,0,0,0,0.34668250545606616,1.0,1.0,51.0,0.0,51.0,0.0,0.0
