event_id,n_files,n_defects,p1,p3,r5,mrr,triage_s,method
bip-matplotlib-14,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-matplotlib-15,7,4,0.0,0.3333333333333333,0.5,0.3333333333333333,9.0,fail_only
bip-matplotlib-16,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-matplotlib-17,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-matplotlib-18,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-matplotlib-19,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-matplotlib-20,5,2,0.0,0.0,1.0,0.25,12.0,fail_only
bip-matplotlib-21,8,1,0.0,0.0,0.0,0.125,24.0,fail_only
bip-matplotlib-22,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-matplotlib-23,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-matplotlib-24,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-matplotlib-25,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-matplotlib-26,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-matplotlib-27,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-matplotlib-28,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-matplotlib-29,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-matplotlib-30,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-1,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-2,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-3,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-4,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-5,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-6,8,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-7,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-8,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-9,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-pandas-10,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-pandas-11,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-12,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-pandas-13,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-14,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-15,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-16,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-17,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-18,7,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-19,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-20,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-21,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-22,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-pandas-23,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-24,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-25,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-26,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-27,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-28,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-29,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-30,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-31,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-32,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-pandas-33,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-34,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-35,8,1,0.0,0.0,0.0,0.125,24.0,fail_only
bip-pandas-36,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-pandas-37,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-38,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-39,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-40,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-41,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-43,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-44,5,5,1.0,1.0,1.0,1.0,3.0,fail_only
bip-pandas-45,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-46,4,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-47,8,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-48,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-49,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-50,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-51,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-52,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-53,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-pandas-54,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-55,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-pandas-56,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-57,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-58,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-59,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-60,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-61,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-62,6,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-63,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-64,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-65,6,2,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-66,3,2,0.0,0.6666666666666666,1.0,0.5,6.0,fail_only
bip-pandas-67,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-68,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-69,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-70,4,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-71,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-pandas-72,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-73,7,2,0.0,0.0,0.5,0.25,12.0,fail_only
bip-pandas-74,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-75,8,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-76,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-77,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-78,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-79,6,4,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-pandas-80,3,3,1.0,1.0,1.0,1.0,3.0,fail_only
bip-pandas-81,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-82,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-83,6,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-84,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-85,8,1,0.0,0.0,0.0,0.125,24.0,fail_only
bip-pandas-86,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-87,8,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-88,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-89,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-pandas-90,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-91,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-92,6,3,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,9.0,fail_only
bip-pandas-93,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-94,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-95,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-96,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-97,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-98,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-99,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-100,8,1,0.0,0.0,0.0,0.125,24.0,fail_only
bip-pandas-101,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-pandas-102,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-103,8,2,1.0,0.3333333333333333,0.5,1.0,3.0,fail_only
bip-pandas-104,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-105,8,2,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-pandas-106,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-pandas-107,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-pandas-108,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-109,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-110,3,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-pandas-111,5,2,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-112,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-113,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-114,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-115,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-116,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-117,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-118,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-119,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-pandas-120,8,2,0.0,0.3333333333333333,0.5,0.3333333333333333,9.0,fail_only
bip-pandas-121,5,2,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-122,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-123,5,3,0.0,0.6666666666666666,1.0,0.5,6.0,fail_only
bip-pandas-124,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-125,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-pandas-126,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-127,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-128,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-129,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-130,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-131,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-132,7,2,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-133,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-134,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-135,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-136,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-137,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-138,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-139,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-140,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-141,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-142,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-143,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-144,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-145,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-146,8,2,0.0,0.6666666666666666,1.0,0.5,6.0,fail_only
bip-pandas-147,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-148,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-149,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-150,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-151,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-152,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-pandas-153,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-154,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-155,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-156,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-157,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-158,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-159,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-160,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-pandas-161,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-pandas-162,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-163,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-pandas-164,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-165,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-pandas-166,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-pandas-167,5,4,1.0,1.0,1.0,1.0,3.0,fail_only
bip-pandas-168,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-pandas-169,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-sanic-1,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-sanic-2,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-sanic-3,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-sanic-4,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-sanic-5,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-scrapy-1,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-scrapy-2,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-scrapy-3,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-4,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-5,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-scrapy-6,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-scrapy-7,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-scrapy-8,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-scrapy-9,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-scrapy-10,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-scrapy-11,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-scrapy-12,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-scrapy-13,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-scrapy-14,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-scrapy-15,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-scrapy-16,8,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-scrapy-17,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-scrapy-18,7,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-scrapy-19,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-20,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-21,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-scrapy-22,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-scrapy-23,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-scrapy-24,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-25,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-scrapy-26,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-scrapy-27,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-28,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-scrapy-29,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-scrapy-30,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-scrapy-31,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-scrapy-32,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-scrapy-33,7,5,1.0,0.6666666666666666,0.8,1.0,3.0,fail_only
bip-scrapy-34,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-35,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-36,8,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-scrapy-37,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-scrapy-38,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-scrapy-39,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-scrapy-40,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-spacy-1,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-spacy-2,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-spacy-3,6,1,0.0,0.0,0.0,0.16666666666666666,18.0,fail_only
bip-spacy-4,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-spacy-5,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-spacy-6,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-spacy-7,3,2,0.0,0.6666666666666666,1.0,0.5,6.0,fail_only
bip-spacy-8,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-spacy-9,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-spacy-10,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-1,6,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-2,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-3,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-4,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-thefuck-5,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-6,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-thefuck-7,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-thefuck-8,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-9,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-10,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-11,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-12,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-13,7,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-14,5,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-15,8,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-thefuck-16,4,4,1.0,1.0,1.0,1.0,3.0,fail_only
bip-thefuck-17,6,2,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-18,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-19,8,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-20,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-21,7,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-thefuck-22,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-23,5,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-thefuck-24,8,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-thefuck-25,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-thefuck-26,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-27,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-28,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-thefuck-29,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-thefuck-30,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-thefuck-31,6,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-thefuck-32,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-tornado-1,7,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-tornado-2,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-tornado-3,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-tornado-4,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-tornado-5,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-tornado-6,3,2,0.0,0.6666666666666666,1.0,0.5,6.0,fail_only
bip-tornado-7,7,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-tornado-8,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-tornado-9,7,1,0.0,0.0,0.0,0.14285714285714285,21.0,fail_only
bip-tornado-10,5,2,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-tornado-11,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-tornado-12,6,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-tornado-13,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-tornado-14,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-tornado-15,4,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-tornado-16,6,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-tqdm-1,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-tqdm-2,5,2,1.0,0.6666666666666666,1.0,1.0,3.0,fail_only
bip-tqdm-3,4,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-tqdm-4,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-tqdm-5,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-tqdm-6,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-tqdm-7,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-tqdm-8,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-tqdm-9,5,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-youtube-dl-1,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-youtube-dl-2,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-youtube-dl-3,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-youtube-dl-4,3,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-youtube-dl-5,3,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-youtube-dl-6,6,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-youtube-dl-7,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-youtube-dl-8,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-youtube-dl-9,5,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-youtube-dl-10,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-youtube-dl-11,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-youtube-dl-12,4,1,0.0,0.3333333333333333,1.0,0.3333333333333333,9.0,fail_only
bip-youtube-dl-13,7,1,0.0,0.0,1.0,0.2,15.0,fail_only
bip-youtube-dl-14,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-youtube-dl-15,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-youtube-dl-16,4,2,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-youtube-dl-17,8,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-youtube-dl-18,5,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-youtube-dl-19,4,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
bip-youtube-dl-20,4,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-youtube-dl-21,7,1,1.0,0.3333333333333333,1.0,1.0,3.0,fail_only
bip-youtube-dl-22,7,1,0.0,0.0,1.0,0.25,12.0,fail_only
bip-youtube-dl-23,3,1,0.0,0.3333333333333333,1.0,0.5,6.0,fail_only
