event_id,repo,file_name,real_defect,pre_only,fail_only,fused_rule,fused_ml
hadoop-ev00868,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/DelegationTokenRenewer.java,1,0.9632561706289241,1.0,0.9932561706289241,0.9814576625465004
hadoop-ev00868,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-ui/src/main/webapp/app/templates/yarn-app/configs.hbs,0,0.5564469021781748,1.0,0.5864469021781749,0.728436487286586
hadoop-ev00868,hadoop,hadoop-hdds/server-scm/src/main/java/org/apache/hadoop/hdds/scm/container/CloseContainerEventHandler.java,1,0.9404143234708071,1.0,0.9704143234708071,0.970569782568967
hadoop-ev00868,hadoop,{common/src/test/core => hadoop-common/src/test/java}/org/apache/hadoop/io/TestSortedMapWritable.java,0,0.06483039523203936,1.0,0.09483039523203936,0.16517727872251858
hadoop-ev00868,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/util/ConstEnumCounters.java,0,0.15263751341612022,1.0,0.18263751341612022,0.21105908933229625
hadoop-ev00869,hadoop,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/ipc/TestServer.java,1,0.9008436153730918,1.0,0.8878445170141945,0.9637993209059875
hadoop-ev00869,hadoop,hadoop-hdds/container-service/dev-support/findbugsExcludeFile.xml,1,0.5771492214427684,1.0,0.5641501230838711,0.7371620767854296
hadoop-ev00869,hadoop,{hadoop-mapreduce => hadoop-mapreduce-project}/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/protocolrecords/RefreshSuperUserGroupsConfigurationResponse.java,0,0.06483039523203936,1.0,0.05183129687314217,0.14329984107169744
hadoop-ev00869,hadoop,hadoop-tools/hadoop-compat-bench/pom.xml,0,0.793543911906346,1.0,0.7805448135474488,0.8852694930690963
hadoop-ev00870,hadoop,hadoop-hdfs-project/hadoop-hdfs-rbf/src/test/java/org/apache/hadoop/hdfs/server/federation/router/async/{ => utils}/TestAsyncUtil.java,0,0.18990032973200868,1.0,0.026830404572130234,0.21388863787443932
hadoop-ev00870,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/protocol/UnresolvedPathException.java,1,0.15894339190933174,1.0,0.0,0.2327962154747735
hadoop-ev00870,hadoop,{hadoop-mapreduce-project => hadoop-yarn-project}/hadoop-yarn/hadoop-yarn-common/src/main/resources/META-INF/services/org.apache.hadoop.security.token.TokenIdentifier,0,0.06483039523203936,1.0,0.0,0.1600138069754971
hadoop-ev00870,hadoop,hadoop-ozone/docs/content/OzoneManager.md,1,0.4892228220554646,1.0,0.32615289689558613,0.5932994890937842
hadoop-ev00870,hadoop,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/metrics2/impl/ConfigBuilder.java,0,0.17805921462645233,1.0,0.01498928946657388,0.2349100082406001
hadoop-ev00871,hadoop,{hdfs/src/test/hdfs => hadoop-hdfs/src/test/java}/org/apache/hadoop/hdfs/TestDFSUpgradeFromImage.java,0,0.06483039523203936,1.0,0.02391599303461736,0.15409908686291066
hadoop-ev00871,hadoop,src/java/org/apache/hadoop/ipc/ProtocolSignature.java,1,0.5316631282316503,1.0,0.4907487260342283,0.6214489922887148
hadoop-ev00871,hadoop,hadoop-tools/hadoop-dynamometer/hadoop-dynamometer-workload/src/main/java/org/apache/hadoop/tools/dynamometer/workloadgenerator/audit/AuditCommandParser.java,1,0.5353285548621829,1.0,0.4944141526647609,0.7119092978228887
hadoop-ev00871,hadoop,src/test/org/apache/hadoop/util/TestStringUtils.java,1,0.3717699393880177,1.0,0.33085553719059574,0.5177903110052695
hadoop-ev00871,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-sharedcachemanager/src/main/java/org/apache/hadoop/yarn/server/sharedcachemanager/CleanerService.java,0,0.7128817892739933,1.0,0.6719673870765712,0.8275780241314936
hadoop-ev00871,hadoop,hadoop-tools/hadoop-azure/src/test/java/org/apache/hadoop/fs/azurebfs/extensions/MockAbfsAuthorizer.java,0,0.4145685095287472,1.0,0.3736541073313252,0.6079302564790965
hadoop-ev00871,hadoop,hadoop-submarine/hadoop-submarine-core/src/main/docker/tensorflow/base/ubuntu-16.04/Dockerfile.gpu.tf_1.13.1,0,0.08011240744949256,1.0,0.03919800525207057,0.0991997977606009
hadoop-ev00872,hadoop,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/fs/viewfs/TestViewFsOverloadSchemeListStatus.java,0,0.5500464777903723,1.0,0.5029061065860271,0.6454594328585721
hadoop-ev00872,hadoop,mapreduce/src/java/org/apache/hadoop/mapred/TaskTracker.java,1,0.6302113249544463,1.0,0.5830709537501011,0.7494614827038361
hadoop-ev00872,hadoop,hadoop-mapreduce-project/src/contrib/mumak/src/java/org/apache/hadoop/mapred/SimulatorTaskTrackerStatus.java,0,0.08011240744949256,1.0,0.032972036245147385,0.11134237283278063
hadoop-ev00872,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ha/HAServiceProtocol.java,1,0.9158794481299704,1.0,0.8687390769256251,0.964898660715531
hadoop-ev00873,hadoop,{hadoop-common => hadoop-common-project/hadoop-common}/src/main/java/org/apache/hadoop/util/GenericOptionsParser.java,0,0.06483039523203936,1.0,0.08026254010046362,0.15409908686291066
hadoop-ev00873,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/shell/find/FilterExpression.java,0,0.15263751341612022,1.0,0.16806965828454445,0.20253695189540727
hadoop-ev00873,hadoop,hadoop-hdfs-project/{hadoop-hdfs-client => hadoop-hdfs-native-client}/src/main/native/libhdfspp/lib/reader/block_reader.h,0,0.06483039523203936,1.0,0.08026254010046362,0.15409908686291066
hadoop-ev00873,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/net/DomainNameResolverFactory.java,1,0.5537805087099504,1.0,0.5692126535783747,0.6798678535558974
hadoop-ev00873,hadoop,hadoop-cloud-storage-project/hadoop-cos/pom.xml,1,0.9465776532594066,1.0,0.9620097981278309,0.9702244562067524
hadoop-ev00873,hadoop,hadoop-mapreduce-project/{src/examples => hadoop-mapreduce-examples/src/main/java}/org/apache/hadoop/examples/package.html,0,0.06483039523203936,1.0,0.08026254010046362,0.15409908686291066
hadoop-ev00873,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-ui/{ => src/main/webapp}/tests/unit/serializers/yarn-rm-node-test.js,1,0.06483039523203936,1.0,0.08026254010046362,0.15409908686291066
hadoop-ev00873,hadoop,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestJobRetire.java,0,0.07571776543386761,1.0,0.09114991030229187,0.0771284135155277
hadoop-ev00874,hadoop,{hadoop-hdsl => hadoop-hdds}/container-service/src/main/java/org/apache/hadoop/ozone/container/common/states/DatanodeState.java,0,0.06483039523203936,1.0,0.14583322626073897,0.14329984107169744
hadoop-ev00874,hadoop,hadoop-tools/hadoop-aliyun/src/main/java/org/apache/hadoop/fs/aliyun/oss/statistics/impl/OutputStreamStatistics.java,0,0.15263751341612022,1.0,0.23364034444481985,0.21105908933229625
hadoop-ev00874,hadoop,{mapreduce => hadoop-mapreduce}/src/tools/org/apache/hadoop/tools/rumen/Histogram.java,0,0.06483039523203936,1.0,0.14583322626073897,0.14329984107169744
hadoop-ev00874,hadoop,hadoop-hdds/server-scm/src/test/java/org/apache/hadoop/hdds/scm/container/TestCloseContainerEventHandler.java,1,0.93861138231391,1.0,1.0,0.9638117743580831
hadoop-ev00874,hadoop,{hadoop-mapreduce/hadoop-mr-client => hadoop-mapreduce-project/hadoop-mapreduce-client}/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/input/MultipleInputs.java,0,0.06483039523203936,1.0,0.14583322626073897,0.14329984107169744
hadoop-ev00874,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDFSClientFailover.java,1,0.9613161247936718,1.0,1.0,0.9732763134537059
hadoop-ev00874,hadoop,hadoop-mapreduce-project/src/contrib/gridmix/src/java/org/apache/hadoop/mapred/gridmix/ExecutionSummarizer.java,1,0.27442116416644124,1.0,0.35542399519514084,0.42084610760320973
hadoop-ev00875,hadoop,{hadoop-mapreduce-project/src/contrib/gridmix/src => hadoop-tools/hadoop-gridmix/src/main}/java/org/apache/hadoop/mapred/gridmix/Gridmix.java,0,0.06483039523203936,1.0,0.04619254936392321,0.17505410667656612
hadoop-ev00875,hadoop,hadoop-tools/hadoop-azure/src/main/java/org/apache/hadoop/fs/azurebfs/services/AbfsRestOperation.java,1,0.9632561706289241,1.0,0.9446183247608079,0.9772458467156849
hadoop-ev00875,hadoop,{hadoop-mapreduce/hadoop-mr-client => hadoop-mapreduce-project/hadoop-mapreduce-client}/hadoop-mapreduce-client-shuffle/pom.xml,0,0.06483039523203936,1.0,0.04619254936392321,0.17505410667656612
hadoop-ev00875,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/client/impl/TestBlockReaderFactory.java,1,0.8707323527742827,1.0,0.8520945069061665,0.9510979822578662
hadoop-ev00875,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/cblock/cli/package-info.java,0,0.15689169763107105,1.0,0.1382538517629549,0.23697371430686326
hadoop-ev00875,hadoop,hdfs/src/test/system/java/org/apache/hadoop/hdfs/test/system/NNProtocol.java,0,0.15263751341612022,1.0,0.13399966754800408,0.2529186674418204
hadoop-ev00875,hadoop,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/util/Graph.java,0,0.5098441104926137,1.0,0.4912062646244975,0.6276447113905878
hadoop-ev00875,hadoop,hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/TestSubmitJob.java,1,0.7729970120087953,1.0,0.7543591661406791,0.902886051916451
hadoop-ev00876,hadoop,hadoop-hdfs-project/{hadoop-hdfs-client => hadoop-hdfs-native-client}/src/main/native/libhdfspp/third_party/asio-1.10.2/include/asio/detail/impl/timer_queue_set.ipp,0,0.06483039523203936,1.0,0.0,0.1600138069754971
hadoop-ev00876,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/ozone/container/common/impl/ContainerLocationManagerImpl.java,1,0.6208866145865631,1.0,0.5536822248182676,0.7623056740680811
hadoop-ev00876,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-ui/app/router.js,1,0.3259683820784791,1.0,0.2587639923101836,0.6052553965708574
hadoop-ev00876,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/metrics/OutlierDetector.java,1,0.7595606954338332,1.0,0.6923563056655376,0.8723452432609593
hadoop-ev00876,hadoop,hadoop-hdfs-project/{hadoop-hdfs-client => hadoop-hdfs-native-client}/src/main/native/libhdfspp/third_party/asio-1.10.2/include/asio/ssl/detail/impl/engine.ipp,0,0.06483039523203936,1.0,0.0,0.1600138069754971
hadoop-ev00876,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/{NewJobWeightBooster.java => NewAppWeightBooster.java},0,0.18990032973200868,1.0,0.12269593996371314,0.21388863787443932
hadoop-ev00876,hadoop,{mapreduce => hadoop-mapreduce}/src/tools/org/apache/hadoop/tools/rumen/RewindableInputStream.java,0,0.06483039523203936,1.0,0.0,0.1600138069754971
hadoop-ev00877,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/webapps/hdfs/dfshealth.js,1,0.9632561706289241,1.0,1.0,0.9803921663353004
hadoop-ev00877,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-nativetask/src/main/native/test/lib/TestTrackingCollector.cc,1,0.29427145152323997,1.0,0.36254587013487694,0.5028674328762546
hadoop-ev00877,hadoop,{hadoop-hdfs-project/hadoop-hdfs => hadoop-hdsl/container-service}/src/main/java/org/apache/hadoop/ozone/container/common/interfaces/ContainerReportManager.java,0,0.18990032973200868,1.0,0.2581747483436456,0.21581976306480047
hadoop-ev00877,hadoop,{common/src => hadoop-common/src/main}/java/org/apache/hadoop/record/compiler/JMap.java,0,0.06483039523203936,1.0,0.13310481384367634,0.15409908686291066
hadoop-ev00877,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/resources/TERMINAL/xterm/dist/addons/terminado/terminado.js,0,0.15263751341612022,1.0,0.22091193202775716,0.21105908933229625
hadoop-ev00877,hadoop,hadoop-hdds/server-scm/src/main/java/org/apache/hadoop/hdds/scm/server/report/SCMDatanodeReportHandler.java,1,0.3137709184377978,1.0,0.3820453370494348,0.605365732079682
hadoop-ev00878,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/{ContainerManagerPB.java => ContainerManagementProtocolPB.java},0,0.17190989341446233,1.0,0.20546952155186726,0.21581976306480047
hadoop-ev00878,hadoop,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/TestRMWebServicesApps.java,1,0.6227187651704481,1.0,0.656278393307853,0.7558071912579784
hadoop-ev00878,hadoop,{mapreduce => hadoop-mapreduce}/src/test/mapred/org/apache/hadoop/mapred/TestMiniMRBringup.java,0,0.06483039523203936,1.0,0.09839002336944426,0.15409908686291066
hadoop-ev00879,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/util/GSetByHashMap.java,0,0.1513388029373108,1.0,0.2313388029373108,0.22926909801702774
hadoop-ev00879,hadoop,hadoop-tools/pom.xml,1,0.9426597418758706,1.0,1.0,0.9709261255877468
hadoop-ev00879,hadoop,hadoop-hdfs-project/hadoop-hdfs-httpfs/src/site/apt/index.apt.vm,1,0.8076764370380568,1.0,0.8876764370380568,0.918272507443485
hadoop-ev00879,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/DirectoryDiffListFactory.java,0,0.37380397064815973,1.0,0.45380397064815975,0.6186027731809628
hadoop-ev00879,hadoop,hadoop-ozone/ozone-manager/src/test/java/org/apache/hadoop/ozone/om/ratis/TestOzoneManagerRatisServer.java,1,0.9376806811563277,1.0,1.0,0.9697286863740073
hadoop-ev00879,hadoop,{hadoop-mapreduce-project/src/tools => hadoop-tools/hadoop-rumen/src/main/java}/org/apache/hadoop/tools/rumen/DeepCompare.java,0,0.06483039523203936,1.0,0.14483039523203936,0.15409908686291066
hadoop-ev00879,hadoop,hadoop-ozone/ozone-manager/src/main/java/org/apache/hadoop/ozone/om/response/security/OMDelegationTokenResponse.java,0,0.15263751341612022,1.0,0.2326375134161202,0.21105908933229625
hadoop-ev00879,hadoop,mapreduce/src/contrib/gridmix/src/test/system/org/apache/hadoop/mapred/gridmix/TestEmulationOfHighRamAndNormalMRJobs.java,0,0.15263751341612022,1.0,0.2326375134161202,0.21105908933229625
hadoop-ev00880,hadoop,hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/NodesListManager.java,1,0.6235598239290487,1.0,0.7535598239290487,0.760964639094177
hadoop-ev00880,hadoop,hadoop-ozone/recon-codegen/src/main/java/org/hadoop/ozone/recon/schema/ReconInternalSchemaDefinition.java,0,0.08011240744949256,1.0,0.21011240744949256,0.09183022443907991
hadoop-ev00880,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/test/java/org/apache/hadoop/yarn/applications/distributedshell/TestClient.java,1,0.343672233180079,1.0,0.473672233180079,0.5091457834349794
hadoop-ev00880,hadoop,hdfs/src/java/org/apache/hadoop/hdfs/tools/offlineEditsViewer/EditsLoaderCurrent.java,0,0.35976604867492185,1.0,0.48976604867492185,0.488909910881791
hadoop-ev00881,hadoop,{src => common/src}/java/org/apache/hadoop/io/file/tfile/MetaBlockDoesNotExist.java,0,0.06483039523203936,1.0,0.08960596872020056,0.17505410667656612
hadoop-ev00881,hadoop,hadoop-hdfs-project/hadoop-hdfs-rbf/src/test/java/org/apache/hadoop/hdfs/server/federation/router/TestRouterFaultTolerant.java,1,0.8313339466285106,1.0,0.9561095201166717,0.9317138625990156
hadoop-ev00881,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-capacity-scheduler-ui/src/main/webapp/src/stores/slices/queueSelectionSlice.test.ts,0,0.15263751341612022,1.0,0.17741308690428143,0.20253695189540727
hadoop-ev00882,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/{hadoop-yarn-server-timelineservice => hadoop-yarn-server-timelineservice-hbase}/src/main/java/org/apache/hadoop/yarn/server/timelineservice/reader/filter/TimelineFilterUtils.java,0,0.06483039523203936,1.0,0.07668192210038081,0.15409908686291066
hadoop-ev00882,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/main/java/org/apache/hadoop/yarn/service/client/params/SliderActions.java,1,0.49311866991684206,1.0,0.5049701967851835,0.6417387114929946
hadoop-ev00882,hadoop,{hdfs/src/test/hdfs/org/apache/hadoop/cli/clitest_data => hadoop-hdfs/src/test/resources}/data15bytes,0,0.06483039523203936,1.0,0.07668192210038081,0.15409908686291066
hadoop-ev00882,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/blockmanagement/TestReplicationPolicy.java,1,0.9632561706289241,1.0,0.9751076974972656,0.9814576625465004
hadoop-ev00882,hadoop,{src => common/src}/docs/cn/src/documentation/skins/pelt/note.txt,0,0.06483039523203936,1.0,0.07668192210038081,0.15409908686291066
hadoop-ev00883,hadoop,mapreduce/src/examples/org/apache/hadoop/examples/pi/math/Bellard.java,0,0.1296807068256869,1.0,0.2096807068256869,0.14326250481141312
hadoop-ev00883,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-slider/hadoop-yarn-slider-core/src/main/java/org/apache/slider/providers/agent/AgentClientProvider.java,0,0.6823559160751063,1.0,0.7623559160751062,0.8252920971159661
hadoop-ev00883,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/reservation/PlanFollower.java,1,0.6504479247897428,1.0,0.7304479247897427,0.8231587128314349
hadoop-ev00884,hadoop,hadoop-common-project/hadoop-common/src/site/markdown/release/0.6.0/{CHANGES.0.6.0.md => CHANGELOG.0.6.0.md},0,0.06483039523203936,1.0,0.10251363790356481,0.14329984107169744
hadoop-ev00884,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/server/HSAdminServer.java,1,0.9258894412469666,1.0,0.963572683918492,0.9714157365976609
hadoop-ev00884,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/SysInfoLinux.java,1,0.9030191047382811,1.0,0.9407023474098065,0.9455813178638736
hadoop-ev00884,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/impl/pb/ReservationDeleteResponsePBImpl.java,0,0.25290147823811315,1.0,0.2905847209096386,0.3955117205980405
hadoop-ev00884,hadoop,hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/jobtracker/State.java,0,0.08011240744949256,1.0,0.11779565012101802,0.13857050168204404
hadoop-ev00884,hadoop,{hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/ozone/web => hadoop-ozone/integration-test/src/test/java/org/apache/hadoop/ozone}/TestOzoneHelper.java,0,0.06483039523203936,1.0,0.10251363790356481,0.14329984107169744
hadoop-ev00884,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/service/LifecycleEvent.java,1,0.31259183055032697,1.0,0.3502750732218524,0.6205215575185353
hadoop-ev00885,hadoop,{hadoop-mapreduce => hadoop-mapreduce-project}/src/test/tools/data/rumen/zombie/input-trace.json,0,0.06483039523203936,1.0,0.04784743661324302,0.17505410667656612
hadoop-ev00885,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-services/hadoop-yarn-services-core/src/main/java/org/apache/hadoop/yarn/service/containerlaunch/AbstractLauncher.java,1,0.876453495334243,1.0,0.8594705367154466,0.9219203395715403
hadoop-ev00885,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/TestWorkPreservingUnmanagedAM.java,0,0.754594257726357,1.0,0.7376112991075606,0.8740679481069041
hadoop-ev00886,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/native/container-executor/impl/utils/mount-utils.h,0,0.15263751341612022,1.0,0.20489911604687167,0.25069592506190685
hadoop-ev00886,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/cblock/jscsiHelper/ContainerCacheFlusher.java,1,0.81681436841369,1.0,0.8690759710444415,0.9106398296372996
hadoop-ev00886,hadoop,{hadoop-hdfs-project/hadoop-hdfs-client => hadoop-hdsl/common}/src/main/proto/DatanodeContainerProtocol.proto,0,0.17190989341446233,1.0,0.2241714960452138,0.21581976306480047
hadoop-ev00886,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/blockmanagement/TestPendingDataNodeMessages.java,1,0.9175990191790767,1.0,0.9698606218098281,0.9652843291430143
hadoop-ev00886,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/linux/runtime/docker/TestDockerLoadCommand.java,0,0.609786729102667,1.0,0.6620483317334184,0.7399394956468023
hadoop-ev00886,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/nodelabels/store/op/ReplaceNodeToAttributeLogOp.java,0,0.15263751341612022,1.0,0.20489911604687167,0.21105908933229625
hadoop-ev00886,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-web-proxy/src/main/java/org/apache/hadoop/yarn/server/webproxy/WebAppProxy.java,1,0.9350964956282894,1.0,0.987358098259041,0.9690421140378698
hadoop-ev00887,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-applicationhistoryservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/records/ApplicationHistoryData.java,0,0.1296807068256869,1.0,0.2896807068256869,0.1539228075899195
hadoop-ev00887,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestDFSZKFailoverController.java,1,0.8563149167705456,1.0,1.0,0.9168266273301175
hadoop-ev00887,hadoop,{hadoop-mapreduce => hadoop-mapreduce-project}/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/server/HadoopServer.java,0,0.06483039523203936,1.0,0.22483039523203935,0.1537427779535715
hadoop-ev00887,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-slider/hadoop-yarn-slider-core/src/main/proto/ClientAMProtocol.proto,0,0.15263751341612022,1.0,0.3126375134161202,0.21105908933229625
hadoop-ev00887,hadoop,hadoop-ozone/ozone-manager/src/main/java/org/apache/hadoop/ozone/protocolPB/OzoneManagerHARequestHandlerImpl.java,1,0.9305030113343279,1.0,1.0,0.972146777961717
hadoop-ev00887,hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/statistics/impl/WrappedIOStatistics.java,0,0.427868411444527,1.0,0.587868411444527,0.5636550001206331
hadoop-ev00887,hadoop,hadoop-common-project/hadoop-common/src/main/packages/templates/conf/mapred-site.xml,1,0.8058857334277232,1.0,1.0,0.922255225689928
hadoop-ev00888,hadoop,{hadoop-mapreduce-project => hadoop-yarn-project}/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/RMAppAttempt.java,0,0.06483039523203936,1.0,0.0054494761667052555,0.15409908686291066
hadoop-ev00888,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/state/StateMachine.java,1,0.45026519998282943,1.0,0.39088428091749533,0.8548970536696727
hadoop-ev00888,hadoop,{hdfs/src => hadoop-hdfs/src/main}/java/overview.html,0,0.06483039523203936,1.0,0.0054494761667052555,0.15409908686291066
hadoop-ev00888,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/recovery/records/impl/pb/EpochPBImpl.java,0,0.563724657601077,1.0,0.504343738535743,0.6740959045365933
hadoop-ev00888,hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/test/java/org/apache/hadoop/mapreduce/v2/hs/webapp/TestHsWebServicesAcls.java,1,0.869236596764313,1.0,0.8098556776989789,0.9208325582841099
hadoop-ev00888,hadoop,hadoop-cloud-storage-project/hadoop-tos/src/main/java/org/apache/hadoop/fs/tosfs/object/response/package-info.java,0,0.5178752115377804,1.0,0.4584942924724463,0.6561668904927741
hadoop-ev00888,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/Quota.java,1,0.78525074208978,1.0,0.7258698230244458,0.8876320590834804
hadoop-ev00889,hadoop,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/security/ssl/TestReloadingX509KeyManager.java,1,0.885127365366123,1.0,0.980925001247617,0.9512404327067248
hadoop-ev00889,hadoop,{hadoop-yarn-project/hadoop-yarn/hadoop-yarn-registry => hadoop-common-project/hadoop-registry}/src/main/java/org/apache/hadoop/registry/client/impl/package-info.java,0,0.06483039523203936,1.0,0.1606280311135333,0.14329984107169744
hadoop-ev00889,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/policies/manager/FederationPolicyManager.java,1,0.44701671632164713,1.0,0.542814352203141,0.6857678891644187
hadoop-ev00889,hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/event/RMAppAttemptContainerFinishedEvent.java,0,0.19654044344256788,1.0,0.2923380793240618,0.2910785932974915
hadoop-ev00889,hadoop,hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestSequentialBlockId.java,0,0.1296807068256869,1.0,0.2254783427071808,0.1539228075899195
hadoop-ev00889,hadoop,hadoop-ozone/dev-support/checks/rat.sh,1,0.7669786478747301,1.0,0.8627762837562241,0.8811375236399531
